Source.Country,Target.Country,year,mpc
CHN,FRA,1995,-67.3663748283557
CHN,DEU,1995,-63.6311159387992
CHN,GHA,1995,-68.0636266382179
CHN,HKG,1995,-59.9964837526464
CHN,HUN,1995,-63.8641686730874
CHN,ISL,1995,-69.1728261131412
CHN,IND,1995,-67.3500104582565
CHN,IRN,1995,-70.1497735104174
CHN,IRQ,1995,-69.9694039562964
CHN,IRL,1995,-68.076506037003
CHN,ISR,1995,-69.7813069169508
CHN,ITA,1995,-70.1281529113582
CHN,JPN,1995,-61.1226833212634
CHN,JOR,1995,-70.1524236968951
CHN,KAZ,1995,-70.107025400137
CHN,KWT,1995,-69.880500031868
CHN,LAO,1995,-67.0456645369829
CHN,LVA,1995,-68.164998678401
CHN,LTU,1995,-68.5181666948759
CHN,LUX,1995,-69.7333729282674
CHN,MAC,1995,-69.6874013417122
CHN,MYS,1995,-69.7033385108498
CHN,MLI,1995,-69.3239611501242
CHN,MLT,1995,-69.7323679345654
CHN,MRT,1995,-69.2758228141086
CHN,MEX,1995,-65.5860300636996
CHN,MCO,1995,-69.729364994885
CHN,MNG,1995,-69.5905690864078
CHN,MAR,1995,-68.6004545457161
CHN,MOZ,1995,-69.7323679345654
CHN,MMR,1995,-66.2500705368088
CHN,NAM,1995,-68.7478517343876
CHN,NPL,1995,-70.0265248168542
CHN,NZL,1995,-69.6276387217762
CHN,PRK,1995,-63.94481491052
CHN,NOR,1995,-68.8469143290948
CHN,PSE,1995,-69.0541620387697
CHN,PAK,1995,-68.1707862852424
CHN,PNG,1995,-69.6424499139456
CHN,PER,1995,-65.9339240666918
CHN,PHL,1995,-66.6767739602325
CHN,PRT,1995,-69.0542464641811
CHN,QAT,1995,-69.729364994885
CHN,ROU,1995,-63.8706850688368
CHN,RUS,1995,-59.5421694105218
CHN,SRB,1995,-68.4168023382429
CHN,SGP,1995,-68.429455479321
CHN,ZAF,1995,-69.4798311233469
CHN,KOR,1995,-59.9508327914062
CHN,ESP,1995,-68.9445682330505
CHN,SDN,1995,-70.0948590424555
CHN,SWE,1995,-69.880500031868
CHN,TWN,1995,-56.0329350085468
CHN,TZA,1995,-69.0094734951136
CHN,THA,1995,-67.0921360047141
CHN,TGO,1995,-70.0204509244712
CHN,TUN,1995,-69.1999961160183
CHN,TUR,1995,-69.2228376739224
CHN,TKM,1995,-70.0989401854781
CHN,UGA,1995,-69.5668879627344
CHN,UKR,1995,-64.0876416515199
CHN,GBR,1995,-51.2047033320553
CHN,USA,1995,-15.6953445407506
CHN,UZB,1995,-69.1489501592081
CHN,VNM,1995,-66.0916875311194
CHN,ZMB,1995,-68.6822552904006
CHN,ZWE,1995,-69.7323679345654
COL,ARG,1995,-69.5362128483952
COL,BOL,1995,-69.070736362748
COL,BRA,1995,-69.6154723640947
COL,CHL,1995,-70.0948590424555
COL,CUB,1995,-69.5759738178857
COL,ECU,1995,-67.6215385965135
COL,FRA,1995,-69.9777281547208
COL,DEU,1995,-64.619005377925
COL,GUY,1995,-69.6154723640947
COL,HTI,1995,-69.7248431093843
COL,IDN,1995,-69.880500031868
COL,ISR,1995,-70.154907502128
COL,ITA,1995,-70.1258780784123
COL,LUX,1995,-69.7323679345654
COL,MEX,1995,-68.7096841475593
COL,NZL,1995,-68.7413143229698
COL,NIC,1995,-70.1584669933525
COL,NGA,1995,-69.729364994885
COL,PER,1995,-67.8816804362551
COL,QAT,1995,-70.1518772116516
COL,SGP,1995,-69.880500031868
COL,ESP,1995,-70.1297400490243
COL,CHE,1995,-70.1297400490243
COL,GBR,1995,-68.4423543040066
COL,USA,1995,-64.6912379817938
COL,URY,1995,-70.0948590424555
COL,VEN,1995,-64.1066221903086
COM,FRA,1995,-66.06523936721
COG,AGO,1995,-69.4011133535072
COG,RUS,1995,-69.880500031868
COK,FRA,1995,-70.0407136104469
COK,PYF,1995,-69.2593145053497
CRI,COL,1995,-68.8735589788556
CRI,CUB,1995,-69.6793827943791
CRI,ECU,1995,-69.3239611501242
CRI,SLV,1995,-70.030948612171
CRI,FRA,1995,-69.729364994885
CRI,GTM,1995,-70.030948612171
CRI,HND,1995,-70.030948612171
CRI,MEX,1995,-70.0948590424555
CRI,NIC,1995,-70.0246246352772
CRI,USA,1995,-70.1480979864566
CIV,BFA,1995,-69.880500031868
CIV,COM,1995,-70.0204509244712
CIV,FRA,1995,-69.5545882478216
CIV,GHA,1995,-70.134620011946
CIV,LBR,1995,-70.0132041373829
CIV,SLE,1995,-69.880500031868
CIV,USA,1995,-70.1577812389878
HRV,ALB,1995,-69.8275294332504
HRV,AUT,1995,-69.1677158611444
HRV,BEL,1995,-69.729364994885
HRV,BIH,1995,-27.0539832245212
HRV,BGR,1995,-69.880500031868
HRV,CAN,1995,-69.6793827943791
HRV,CHN,1995,-69.6793827943791
HRV,CZE,1995,-68.9242269571282
HRV,COD,1995,-69.880500031868
HRV,DNK,1995,-69.8743359102969
HRV,FIN,1995,-67.8858011150418
HRV,FRA,1995,-68.0616215744191
HRV,DEU,1995,-67.6707556477743
HRV,VAT,1995,-69.729364994885
HRV,HUN,1995,-68.2423864288068
HRV,IND,1995,-70.1573333709781
HRV,IDN,1995,-69.6793827943791
HRV,IRN,1995,-65.6348377665173
HRV,IRQ,1995,-65.3754909290742
HRV,ISR,1995,-70.154103349489
HRV,ITA,1995,-69.2025961389459
HRV,JPN,1995,-66.1206098422599
HRV,JOR,1995,-70.0307387020137
HRV,KEN,1995,-70.1515489685493
HRV,MNE,1995,-69.6793827943791
